,Age,Gender,Plan,Payment Method,User Fav Genre,Watch Hour / month,Satisfaction Rate
377,26,Male,Standard,Upi,Action,197.76937083160433,4.090207691356936
378,51,Male,Mobile,Upi,Documentary,199.52159515593814,2.941384079093975
379,43,Female,Basic,Net Banking,Drama,190.54460709019003,4.011433293514457
380,63,Male,Standard,Net Banking,Romance,187.6825507441076,4.794299878120178
381,60,Male,Standard,Card,Drama,205.6020744087592,3.8713196641507723
382,62,Female,Mobile,E-Wallet,Romance,199.46268578418605,2.0337909249141735
383,67,Male,Premium,Net Banking,Documentary,182.16638452885493,1.031782867502956
384,47,Female,Standard,Net Banking,Comedy,183.13677332941305,2.5346108766663216
385,47,Female,Mobile,E-Wallet,Action,194.1939293039992,4.798754601105427
386,53,Male,Standard,Net Banking,Thriller,195.7493826600893,4.887217285972575
387,70,Female,Mobile,Net Banking,Drama,192.4966191591622,2.825926160596582
388,36,Male,Mobile,E-Wallet,Romance,196.0532357490631,1.7946714042289758
389,32,Male,Basic,Net Banking,Action,191.88063360379644,2.448248371995151
390,51,Female,Mobile,Net Banking,Drama,201.9043790190943,2.4056818821528814
391,30,Female,Basic,Upi,Thriller,182.1702330682483,4.030383550662078
392,37,Female,Standard,E-Wallet,Thriller,183.07705720222964,3.006233435444659
393,20,Male,Mobile,Card,Romance,186.27051441446116,3.655193971526252
394,41,Female,Basic,Net Banking,Comedy,200.23757693183006,2.972139177336253
395,62,Male,Premium,Net Banking,Documentary,203.4957588154334,4.46811568591317
396,44,Female,Premium,Net Banking,Thriller,199.7560524847071,4.488592583763387
397,46,Male,Premium,Net Banking,Comedy,181.16296074861853,3.631518360537604
398,23,Female,Standard,Card,Drama,202.10745681974055,1.9094080159533426
399,30,Female,Premium,Card,Drama,194.8031007727334,4.682927848378532
400,56,Male,Standard,E-Wallet,Action,185.3076621423563,1.6955584144605882
401,29,Female,Standard,Net Banking,Drama,207.62898528069763,2.1796268259325986
402,46,Female,Standard,E-Wallet,Drama,189.330819615631,3.040305040470056
403,70,Female,Premium,Net Banking,Drama,201.50833696906093,1.6829121610029305
404,41,Female,Standard,Net Banking,Horror,202.26152954776302,2.2080718016144956
405,68,Male,Premium,Upi,Drama,187.29369003522066,1.0493042826377015
406,61,Female,Basic,Upi,Thriller,197.8372572782084,2.2888798547975404
407,50,Female,Mobile,Net Banking,Romance,189.9489517435846,1.223044639605332
408,45,Female,Standard,E-Wallet,Comedy,200.63917736593402,2.599545394281554
409,27,Male,Standard,Net Banking,Romance,190.05171055706904,1.2506738845894412
410,47,Male,Premium,Net Banking,Horror,201.32172262451968,2.9835375993344027
411,18,Female,Mobile,Upi,Horror,203.0331989668436,1.5550239574969895
412,65,Female,Premium,Net Banking,Romance,197.69074310156748,2.5817669975064015
413,31,Male,Premium,Card,Action,189.92698482323223,2.267176481468411
414,42,Male,Premium,Upi,Romance,192.82363460076076,4.062496608881402
415,65,Female,Basic,Upi,Thriller,195.2958358185067,1.105887663155261
416,22,Female,Premium,Card,Horror,204.98324752687506,3.5681188223081195
417,36,Male,Premium,E-Wallet,Drama,207.68768676152058,3.2771351945378395
418,43,Female,Premium,E-Wallet,Action,207.29337711160056,4.245744914650658
419,36,Male,Standard,Net Banking,Horror,209.50458514141036,1.3092674958691743
420,55,Female,Standard,Net Banking,Comedy,192.18464134438335,1.6165069019540392
421,57,Female,Standard,Net Banking,Horror,191.35372142367208,2.7012632596984583
422,27,Female,Standard,Net Banking,Comedy,203.12480378188408,3.171880286352648
423,46,Male,Standard,Upi,Action,188.91832466048857,4.825276165682029
424,62,Female,Premium,E-Wallet,Documentary,188.58475263219742,1.6126117125226518
425,30,Female,Mobile,Card,Comedy,183.2638811414768,4.065342445589866
426,45,Male,Premium,Net Banking,Drama,189.55120429866545,2.2791338186544183
427,38,Male,Premium,E-Wallet,Comedy,205.98088371633673,1.2388190444673008
428,23,Male,Basic,Net Banking,Thriller,196.39791183914346,3.5714455501520233
429,43,Male,Premium,Card,Documentary,194.65454406328337,3.9924786909851573
430,70,Male,Mobile,Net Banking,Drama,182.257511881261,2.076662043216788
431,59,Female,Standard,Upi,Thriller,194.9897221001389,2.5012332030654574
432,42,Male,Standard,Net Banking,Romance,188.0381524189491,3.8510260426947927
433,22,Female,Standard,Upi,Documentary,188.15738208700864,1.3645727295936414
434,62,Male,Standard,Card,Horror,191.35563833226084,3.0887914853454217
435,52,Male,Standard,Net Banking,Thriller,184.65849156499704,1.6285704834502122
436,23,Male,Mobile,Card,Comedy,189.61430912998614,3.2579740594644755
437,63,Male,Premium,Upi,Romance,195.2088254622651,4.036810197204028
438,58,Female,Premium,E-Wallet,Horror,196.78795194601537,4.415505819184977
439,22,Female,Standard,E-Wallet,Action,184.64999309450516,4.484933354945893
440,29,Female,Standard,E-Wallet,Documentary,209.96151863001194,3.180804573986121
441,42,Male,Standard,Upi,Thriller,204.09318789149583,3.4705013714864132
442,55,Male,Premium,Net Banking,Thriller,181.37865530401163,2.9317810624079024
443,45,Female,Mobile,Net Banking,Documentary,205.93614195280645,4.123732341846363
444,18,Female,Basic,Card,Drama,189.60029278061393,4.99665646343794
445,24,Female,Premium,Net Banking,Action,186.80434077732767,4.089469227400234
446,22,Female,Premium,Card,Documentary,191.83236356251217,4.217743280375068
447,31,Male,Standard,Net Banking,Drama,195.9423986739688,2.5234306795173516
448,64,Female,Standard,Card,Thriller,189.69581178816279,1.5279420089712672
449,54,Male,Premium,E-Wallet,Comedy,207.43459269256178,4.766230187592326
450,61,Male,Basic,E-Wallet,Romance,200.8489965334734,2.209277524661225
451,34,Male,Basic,E-Wallet,Documentary,199.47169972063398,2.471440935412594
452,24,Female,Standard,E-Wallet,Horror,185.4529830513603,1.548278203466611
453,48,Male,Premium,E-Wallet,Documentary,204.9176962437669,2.373794069257421
454,66,Male,Standard,Card,Horror,200.5521653079502,1.852842891856302
455,34,Male,Basic,Upi,Thriller,207.90923605309177,1.6927196881828181
456,37,Male,Mobile,E-Wallet,Drama,206.4706252633113,2.98897288568257
457,52,Male,Basic,Card,Thriller,181.57449400175165,4.102365151113167
458,41,Male,Mobile,Card,Drama,208.02213705526967,2.2840673342394453
459,33,Male,Basic,E-Wallet,Thriller,205.4706078065829,2.100389620568911
460,26,Male,Basic,E-Wallet,Drama,208.73408370041184,4.654823853716425
461,47,Female,Basic,Upi,Thriller,194.59963405388496,2.4363743923914
462,56,Female,Premium,Upi,Drama,183.51424514448192,1.2694996697286562
463,62,Female,Standard,Card,Horror,203.0863038551786,1.167320764652779
464,67,Male,Mobile,Card,Thriller,206.63682292051664,2.3535317190877527
465,58,Male,Premium,E-Wallet,Documentary,199.178620180437,2.6309342312265462
466,29,Female,Premium,E-Wallet,Documentary,199.35261373798602,2.5285071413643156
467,22,Male,Mobile,Card,Horror,181.54636376283563,2.055772741711064
468,55,Male,Premium,Upi,Documentary,206.8993364323812,3.0013473754274145
469,24,Male,Standard,Upi,Drama,188.90166578092075,1.9635732031429733
470,19,Male,Standard,Upi,Thriller,197.81885297059765,4.427563784784645
471,49,Male,Mobile,Net Banking,Thriller,181.90836009861187,4.177651838060711
472,46,Female,Mobile,E-Wallet,Comedy,197.9804717343105,1.8404858676528848
473,61,Male,Standard,Card,Thriller,206.5779904924583,4.286276612484239
474,28,Male,Premium,Card,Action,183.20692785494404,4.355891855155736
475,23,Female,Basic,Net Banking,Drama,189.44162562181018,1.9312622634487346
476,44,Male,Basic,Net Banking,Comedy,195.08063688566145,2.9136583037417902
477,49,Female,Mobile,E-Wallet,Action,196.5880147411402,2.527974853738234
478,58,Female,Standard,Upi,Horror,205.76002337338892,4.8126431390258535
479,27,Female,Mobile,Upi,Thriller,200.81638950757156,1.166599397501547
480,59,Male,Premium,Card,Comedy,203.9133629878481,1.0113977934570308
481,49,Female,Premium,Net Banking,Documentary,183.78298468432214,2.7514243564032923
482,70,Female,Basic,Net Banking,Horror,180.2331587684466,4.696816772823222
483,40,Male,Standard,Card,Drama,186.567524900313,1.7445589071492766
484,62,Female,Basic,E-Wallet,Horror,180.71124584759693,2.2993310500803035
485,69,Female,Standard,E-Wallet,Drama,194.99307711087818,1.7813916336032167
486,29,Female,Premium,Card,Romance,190.33771208201034,1.7255442252129671
487,70,Male,Standard,E-Wallet,Drama,209.8555917094401,1.3795126377357936
488,34,Female,Premium,Upi,Thriller,189.52782394630952,4.726177141393461
489,32,Female,Premium,E-Wallet,Thriller,197.61022743630028,3.7504584018642215
490,42,Female,Basic,Net Banking,Romance,208.0259516000496,4.83703357508518
491,49,Male,Premium,Net Banking,Drama,198.70460574896447,2.6471200197331606
492,21,Female,Standard,Upi,Documentary,190.52923083442172,3.9287535133112734
493,46,Female,Premium,Upi,Documentary,192.70617447236575,2.745886074301623
494,39,Male,Basic,E-Wallet,Documentary,180.1720008517751,3.057275774583694
495,42,Female,Basic,Net Banking,Drama,208.1658038816652,2.1340473667437148
496,38,Male,Mobile,Net Banking,Horror,192.7262842095951,3.4103598458329762
497,49,Male,Standard,Upi,Romance,182.49061978058032,3.273239720193113
498,60,Male,Premium,Card,Action,181.64494467413954,4.2034614064904545
499,23,Female,Premium,Card,Documentary,195.1738181746797,1.8199596925347463
500,48,Female,Standard,E-Wallet,Horror,199.54478613736944,4.061489606828833
501,63,Female,Mobile,Card,Action,180.17696300750765,3.130658026329811
502,55,Female,Premium,E-Wallet,Action,186.18003576278093,3.383281578118738
503,53,Female,Basic,Upi,Horror,204.76557595726044,4.773202902454432
504,44,Male,Premium,E-Wallet,Documentary,194.66226665063078,3.073198566202784
505,65,Female,Basic,Upi,Comedy,183.90610059863235,1.2408882421009957
506,32,Female,Standard,Card,Thriller,181.78352730328726,1.0051083481886511
507,43,Male,Premium,Net Banking,Horror,201.85489187824817,4.040621260752928
508,69,Male,Premium,Upi,Comedy,187.47526491151552,3.4485755860493885
509,30,Male,Mobile,Upi,Horror,208.494459325112,2.6638610944378547
510,69,Female,Mobile,Card,Thriller,202.2932629074242,1.9606797439488974
511,49,Male,Standard,E-Wallet,Horror,192.4558924582188,3.613692889604011
512,47,Female,Mobile,Net Banking,Drama,188.5302455658963,3.3838838271063802
513,58,Female,Standard,Card,Horror,203.27459750766133,2.4827264921907224
514,38,Female,Standard,Card,Documentary,191.85546332182722,3.649254779562642
515,62,Female,Premium,Card,Thriller,185.2428877007037,2.6387406511338236
516,30,Male,Basic,E-Wallet,Comedy,183.60705482072828,1.2221457892787604
517,31,Male,Standard,E-Wallet,Action,186.5559689418527,3.492600391731064
518,57,Male,Standard,E-Wallet,Drama,183.31175836078077,4.989295637718696
519,34,Male,Basic,E-Wallet,Thriller,209.37260521182696,3.848888152873428
520,50,Female,Mobile,Net Banking,Romance,190.76019038110587,1.4979502872195192
521,62,Female,Basic,Card,Documentary,190.0508392897466,2.481680627243502
522,31,Female,Standard,Net Banking,Documentary,184.01577760965665,4.776222556026472
523,58,Female,Basic,Upi,Romance,182.84103674191675,4.553833635111231
524,50,Male,Basic,Net Banking,Romance,193.28665830164735,1.8718387586936784
525,22,Female,Basic,Net Banking,Documentary,198.81931013544036,4.141738867035843
526,53,Male,Premium,E-Wallet,Comedy,193.75148882030913,4.202905542406055
527,60,Male,Mobile,E-Wallet,Comedy,203.24391143259214,3.782733181499212
528,69,Female,Premium,Card,Documentary,204.57937587582978,2.4954205227577724
529,20,Male,Premium,Upi,Romance,187.43356848124483,2.1038887222121017
530,19,Male,Basic,Card,Documentary,185.72935372121907,3.39936168191489
531,21,Female,Mobile,Upi,Comedy,190.17515757015616,4.445047508158665
532,53,Female,Mobile,Net Banking,Comedy,185.5232311762567,3.25811388090796
533,69,Female,Basic,E-Wallet,Romance,201.87635292307021,4.596484175327692
534,52,Female,Standard,Card,Horror,191.49972447099472,4.468298373074864
535,65,Male,Mobile,E-Wallet,Documentary,200.71455439353224,1.956641552025829
536,56,Female,Mobile,Upi,Comedy,187.24842227481633,4.847940854765882
537,19,Female,Standard,Net Banking,Horror,202.49201715072132,2.611162380379493
538,59,Male,Basic,E-Wallet,Thriller,194.1141975406011,2.070823311656581
539,42,Male,Standard,E-Wallet,Comedy,197.12147087182888,3.9181449512636135
540,30,Male,Basic,Card,Drama,204.14488378463327,4.081587054663148
541,58,Female,Mobile,Net Banking,Romance,193.1602555339077,1.3680191365052519
542,18,Female,Standard,Upi,Thriller,204.8800680253036,2.852605372222366
543,64,Male,Mobile,Net Banking,Romance,189.24175803760434,1.0005486039583285
544,40,Male,Standard,Net Banking,Horror,181.9733148265239,1.5234910595884852
545,36,Male,Mobile,Upi,Action,191.65891842809214,4.149454073523653
546,39,Female,Standard,E-Wallet,Romance,207.01835806768077,2.700071705950382
547,46,Male,Basic,E-Wallet,Action,209.71251155660752,3.313026595695587
548,59,Male,Mobile,Card,Drama,199.41761427469535,1.1491462766988274
549,43,Female,Premium,E-Wallet,Horror,193.82641322167623,3.003464852188418
550,47,Female,Basic,Card,Drama,196.14972469861783,2.648692489196625
551,55,Male,Mobile,Upi,Drama,195.3246007215935,2.0975527668753995
552,28,Male,Premium,Upi,Horror,199.5225573062351,2.598143201987859
553,33,Male,Basic,Net Banking,Comedy,187.8494100879218,3.655943390094286
554,59,Male,Mobile,E-Wallet,Action,192.14769849027687,1.903170232727284
555,44,Male,Premium,Card,Horror,191.55285207915088,4.609651754917762
556,21,Male,Mobile,Card,Romance,192.40864494404087,4.467523205652949
557,66,Male,Premium,Upi,Comedy,186.6689478565764,3.372472827301085
558,20,Male,Standard,Upi,Romance,183.26391023450824,1.8157662579984342
559,42,Female,Basic,Upi,Action,202.64477934517225,3.0600127966380564
560,58,Male,Standard,Card,Comedy,183.07224400443974,3.12738313910457
561,28,Female,Premium,Card,Romance,204.22575507487312,2.8747216060645813
562,36,Male,Basic,Net Banking,Drama,207.706563593976,4.463642816149781
563,45,Female,Basic,E-Wallet,Drama,182.83448982293962,1.000947702870945
564,30,Male,Premium,Net Banking,Horror,183.31859865958603,3.2252312351941668
565,30,Female,Basic,Card,Comedy,199.45726777675364,2.613177267489759
566,33,Female,Premium,Upi,Action,199.6016858281081,3.8451629040471174
567,18,Female,Premium,Net Banking,Thriller,197.9658592575934,3.932651726262707
568,43,Male,Basic,Upi,Comedy,205.6951459124196,2.440517730518137
569,19,Female,Mobile,Net Banking,Horror,208.42137752851275,3.9699183316713467
570,51,Male,Standard,Upi,Romance,188.7830203250008,1.8633771630916436
571,69,Male,Basic,Upi,Comedy,207.63175325343713,2.4214152897561143
572,55,Female,Basic,E-Wallet,Comedy,197.51592332760472,4.96673968275838
573,58,Female,Premium,E-Wallet,Comedy,184.0764642206305,1.4588769827912094
574,29,Female,Mobile,Upi,Action,202.10487448234855,2.1266616378131653
575,18,Female,Mobile,Upi,Drama,198.32557562304365,1.8284101047515673
576,70,Female,Basic,Net Banking,Action,200.93910095020192,3.2572635203731424
577,26,Male,Mobile,Upi,Thriller,196.74732877992525,3.7211414447410927
578,54,Female,Mobile,E-Wallet,Thriller,183.89686419823914,1.5407056393408296
579,59,Male,Premium,Upi,Documentary,182.01709900008706,3.7545237295182523
580,56,Male,Mobile,E-Wallet,Horror,191.48871254229374,3.039933600568237
581,52,Female,Mobile,Net Banking,Action,186.1429079764571,4.812784312198315
582,43,Female,Basic,Card,Thriller,209.31987076140683,2.2665170438897886
583,59,Male,Premium,E-Wallet,Comedy,207.30616300323476,3.0833339001866564
584,55,Male,Standard,Net Banking,Thriller,195.05740939637582,1.3840563203083227
585,48,Female,Premium,E-Wallet,Drama,195.98014210622628,4.685676629011507
586,27,Male,Mobile,Net Banking,Thriller,181.36351636827132,1.89650582626021
587,43,Male,Mobile,Net Banking,Documentary,197.2104446082156,3.3952374868094255
588,37,Male,Standard,Card,Thriller,204.27311496296682,2.052063140960355
589,48,Male,Premium,Net Banking,Horror,196.31076203034553,4.4970572325675615
590,60,Female,Premium,Card,Thriller,206.9041157737673,4.09668894940609
591,51,Male,Premium,Upi,Documentary,192.39044060083853,1.8546731146420377
592,70,Female,Basic,Upi,Romance,197.88492822221616,1.776574129709052
593,29,Male,Mobile,Net Banking,Thriller,201.2626764058386,1.1003991072826724
594,68,Female,Premium,E-Wallet,Romance,199.15819388693825,1.241074370214032
595,69,Male,Premium,E-Wallet,Comedy,195.16639768122187,2.093807142784741
596,38,Female,Standard,E-Wallet,Action,206.31832123149093,2.96063389660805
597,47,Male,Premium,Net Banking,Drama,198.98997686854014,2.535836395667105
598,36,Male,Basic,Card,Romance,206.61886285161694,2.7449838919979843
599,36,Female,Standard,Card,Action,196.20801382413399,4.7405304360196485
600,29,Female,Premium,Net Banking,Romance,206.70371286323166,4.7422151507949035
601,58,Male,Mobile,Net Banking,Documentary,191.40617091892574,1.2170614134890623
602,62,Male,Premium,Net Banking,Romance,190.6026556436354,4.448193631742914
603,46,Male,Standard,Upi,Thriller,209.01285337414632,4.165586012355039
604,23,Female,Basic,Upi,Thriller,193.17232999166788,1.7497814881526055
605,47,Male,Basic,Net Banking,Drama,202.67248761616767,3.230800807622757
606,50,Female,Basic,Card,Action,183.0197289407069,4.214487969977545
607,59,Female,Basic,Net Banking,Horror,193.30647318179211,1.361749307890745
608,66,Female,Mobile,Net Banking,Comedy,194.1527547044979,2.7238189441277627
609,50,Female,Premium,E-Wallet,Documentary,192.1729874086437,1.7230754346366148
610,52,Female,Premium,Net Banking,Thriller,206.99999339218937,2.4327759308581958
611,39,Male,Basic,Upi,Comedy,188.25155561523405,4.514178400496553
612,50,Female,Premium,Net Banking,Comedy,201.6979130396239,4.481758420266015
613,69,Male,Basic,Net Banking,Horror,180.96286336646747,3.775639195373233
614,46,Male,Standard,Card,Drama,192.62147280753882,4.337668664073103
615,52,Male,Basic,Card,Comedy,180.62763838291542,2.082462738326818
